doi,article_id,article_type,publication_date,oa_is_oa,oa_status,oa_fulltext
10.1126/science.adc9150,hW4315778767,article,2023-01-12,FALSE,closed,FALSE
10.1126/science.aba5257,hW3114522069,article,2021-02-19,TRUE,green,TRUE
10.1126/science.abe5757,hW3126109961,article,2021-01-21,TRUE,green,TRUE
10.1126/science.abo2523,hW4307441048,article,2022-10-27,TRUE,bronze,TRUE
10.1126/science.abg2689,hW3202798549,article,2021-10-08,FALSE,closed,FALSE
10.1126/science.abh3767,hW4223939479,review,2022-04-14,TRUE,green,TRUE
10.1126/science.abe6514,hW3140392535,review,2021-04-01,FALSE,closed,FALSE
10.1126/science.abo7896,hW4283646162,article,2022-06-28,TRUE,green,TRUE
10.1126/science.abf2824,hW3163514413,article,2021-05-13,TRUE,green,TRUE
10.1126/science.ade9463,hW4378194809,article,2023-05-25,TRUE,green,TRUE
10.1126/science.abj0299,hW3189985782,article,2021-07-29,TRUE,hybrid,TRUE
10.1126/science.abh2076,hW3135843353,article,2021-07-01,TRUE,green,TRUE
10.1126/science.abf6548,hW3174904045,article,2021-06-24,TRUE,green,TRUE
10.1126/science.abi7377,hW4210553032,article,2022-01-27,TRUE,green,TRUE
10.1126/science.abn5679,hW4282960930,article,2022-06-16,FALSE,closed,FALSE
10.1126/science.abd9776,hW3212208195,article,2021-12-09,FALSE,closed,FALSE
10.1126/science.ade8416,hW4360609442,article,2023-03-23,FALSE,closed,FALSE
10.1126/science.abn7850,hW4281709976,article,2022-06-09,TRUE,green,TRUE
10.1126/science.abl4300,hW4200457455,article,2021-12-23,FALSE,closed,FALSE
10.1126/science.abm0475,hW3203168613,article,2021-10-12,TRUE,hybrid,TRUE
10.1126/science.adk5556,hW4399168200,article,2024-05-30,FALSE,closed,FALSE
10.1126/science.adp6034,hW4404577752,article,2024-11-21,FALSE,closed,FALSE
10.1126/science.abi9649,hW3209422469,article,2021-10-28,FALSE,closed,FALSE
10.1126/science.abd4860,hW3127392576,article,2021-02-04,TRUE,green,TRUE
10.1126/science.abg3161,hW3194579949,article,2021-08-19,FALSE,closed,FALSE
10.1126/science.abm7841,hW4302425405,article,2022-10-06,FALSE,closed,FALSE
10.1126/science.abf5991,hW3154158495,article,2021-04-15,TRUE,green,TRUE
10.1126/science.abe4832,hW3172838821,article,2021-06-08,TRUE,hybrid,TRUE
10.1126/science.abj7478,hW3215132434,article,2021-11-25,TRUE,green,TRUE
10.1126/science.abo7649,hW4362661856,review,2023-04-06,FALSE,closed,FALSE
10.1126/science.abf3789,hW3152816201,article,2021-04-15,TRUE,gold,TRUE
10.1126/science.abf8403,hW3201967841,article,2021-10-08,FALSE,closed,FALSE
10.1126/science.abm4915,hW4220756778,review,2022-03-10,TRUE,hybrid,TRUE
10.1126/science.abe1148,hW3150815067,article,2021-04-01,FALSE,closed,FALSE
10.1126/science.abi7730,hW3183423133,article,2021-07-22,TRUE,green,TRUE
10.1126/science.abc1944,hW3123518732,article,2021-01-21,TRUE,green,TRUE
10.1126/science.abe3558,hW3124583969,article,2021-01-28,TRUE,green,TRUE
10.1126/science.adc9931,hW4315784189,article,2023-01-12,TRUE,green,TRUE
10.1126/science.abh1823,hW3197781442,article,2021-08-31,TRUE,hybrid,TRUE
10.1126/science.abj9932,hW3205588626,article,2021-10-14,TRUE,green,TRUE
10.1126/science.abg2025,hW3162087748,article,2021-05-13,TRUE,green,TRUE
10.1126/science.abj3179,hW3198453274,article,2021-09-02,TRUE,green,TRUE
10.1126/science.abl8506,hW3214683033,article,2021-12-23,TRUE,green,TRUE
10.1126/science.abn7696,hW4280493460,article,2022-05-12,FALSE,closed,FALSE
10.1126/science.abn8671,hW4296799572,article,2022-09-22,TRUE,green,TRUE
10.1126/science.aba3683,hW3188937682,article,2021-08-12,TRUE,green,TRUE
10.1126/science.abj4008,hW4210396037,article,2022-02-03,TRUE,green,TRUE
10.1126/science.abj5089,hW4220886647,article,2022-03-31,TRUE,green,TRUE
10.1126/science.add8544,hW4306895284,article,2022-10-20,TRUE,green,TRUE
10.1126/science.adk4858,hW4396780205,article,2024-05-09,TRUE,green,TRUE
10.1126/science.abf6239,hW3190880661,article,2021-08-12,FALSE,closed,FALSE
10.1126/science.abo0510,hW4280578638,article,2022-05-12,TRUE,green,TRUE
10.1126/science.adi1545,hW4386917145,article,2023-09-21,FALSE,closed,FALSE
10.1126/science.abl9463,hW3208696217,article,2021-10-26,TRUE,hybrid,TRUE
10.1126/science.adi1778,hW4380763235,article,2023-06-15,FALSE,closed,FALSE
10.1126/science.abg0781,hW3133720607,article,2021-03-05,FALSE,closed,FALSE
10.1126/science.abm7930,hW4205856453,article,2022-01-14,FALSE,closed,FALSE
10.1126/science.abe1951,hW3120315443,article,2021-01-07,TRUE,green,TRUE
10.1126/science.abg9868,hW4213420153,article,2022-02-24,TRUE,green,TRUE
10.1126/science.abe6648,hW3129547096,article,2021-02-25,FALSE,closed,FALSE
10.1126/science.abn8863,hW4210943449,article,2022-02-08,TRUE,green,TRUE
10.1126/science.abd8694,hW3127242543,article,2021-02-11,FALSE,closed,FALSE
10.1126/science.abg7812,hW3127536809,article,2021-05-06,TRUE,green,TRUE
10.1126/science.abl8615,hW4210474529,article,2022-01-27,FALSE,closed,FALSE
10.1126/science.abf3546,hW3162879212,article,2021-05-13,TRUE,hybrid,TRUE
10.1126/science.abd0951,hW3127197816,review,2021-02-11,TRUE,green,TRUE
10.1126/science.abg1685,hW3160624356,article,2021-05-21,TRUE,green,TRUE
10.1126/science.adr2091,hW4404578015,article,2024-11-21,FALSE,closed,FALSE
10.1126/science.abe2218,hW3164567439,article,2021-05-27,TRUE,green,TRUE
10.1126/science.abi8370,hW3201690972,review,2021-10-28,TRUE,green,TRUE
10.1126/science.abj2258,hW4206684097,article,2021-06-25,FALSE,closed,FALSE
10.1126/science.abp9444,hW4294042823,article,2022-09-01,FALSE,closed,FALSE
10.1126/science.abg5159,hW3200928356,article,2021-09-23,FALSE,closed,FALSE
10.1126/science.ade6967,hW4385298686,article,2023-07-27,TRUE,green,TRUE
10.1126/science.abg7292,hW4211096034,article,2022-02-10,TRUE,bronze,TRUE
10.1126/science.abi8455,hW4286488090,article,2022-07-21,FALSE,closed,FALSE
10.1126/science.abj3343,hW4210396544,article,2022-02-03,FALSE,closed,FALSE
10.1126/science.abn5093,hW4229025762,article,2022-05-05,FALSE,closed,FALSE
10.1126/science.abf6568,hW3109565621,article,2021-03-18,TRUE,green,TRUE
10.1126/science.abd4441,hW3139058266,article,2021-03-18,TRUE,green,TRUE
10.1126/science.abf2998,hW3159123643,article,2021-05-06,TRUE,green,TRUE
10.1126/science.abj0359,hW3204504083,article,2021-10-08,TRUE,green,TRUE
10.1126/science.adh0993,hW4385727467,article,2023-08-10,TRUE,green,TRUE
10.1126/science.abq8684,hW4293242954,article,2022-08-25,TRUE,green,TRUE
10.1126/science.adc9818,hW4382520426,article,2023-06-29,TRUE,green,TRUE
10.1126/science.abg5268,hW3158062106,article,2021-05-04,TRUE,hybrid,TRUE
10.1126/science.ade8450,hW4367173722,article,2023-04-27,TRUE,green,TRUE
10.1126/science.adf9082,hW4380763061,article,2023-06-15,TRUE,green,TRUE
10.1126/science.adg4084,hW4383313645,article,2023-07-06,FALSE,closed,FALSE
10.1126/science.abf3013,hW3120205425,article,2021-01-14,TRUE,green,TRUE
10.1126/science.abi9010,hW3175704757,article,2021-07-01,TRUE,green,TRUE
10.1126/science.ade0805,hW4322763972,article,2023-03-02,TRUE,green,TRUE
10.1126/science.ade7138,hW4385298725,article,2023-07-27,FALSE,closed,FALSE
10.1126/science.add4667,hW4313555724,article,2023-01-05,TRUE,green,TRUE
10.1126/science.abm6459,hW3202058913,article,2022-04-14,TRUE,green,TRUE
10.1126/science.abg5029,hW3210539808,article,2021-10-28,FALSE,closed,FALSE
10.1126/science.abp9364,hW4385298751,article,2023-07-27,FALSE,closed,FALSE
10.1126/science.adi9531,hW4387568547,article,2023-10-12,TRUE,green,TRUE
10.1126/science.abd8408,hW3160436526,article,2021-05-21,TRUE,green,TRUE
10.1126/science.abi4882,hW3192380610,article,2021-08-12,TRUE,green,TRUE
10.1126/science.abl5163,hW3205950297,article,2021-10-22,TRUE,green,TRUE
10.1126/science.abo7257,hW4293242863,article,2022-08-25,TRUE,green,TRUE
10.1126/science.adf1506,hW4380769261,article,2023-06-15,TRUE,green,TRUE
10.1126/science.adj6088,hW4392082928,article,2024-02-22,FALSE,closed,FALSE
10.1126/science.abf5825,hW3145583127,article,2021-04-09,FALSE,closed,FALSE
10.1126/science.abd5085,hW3161201474,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.abn0090,hW4282975176,article,2022-06-16,FALSE,closed,FALSE
10.1126/science.ade7485,hW4321748779,article,2023-02-24,TRUE,green,TRUE
10.1126/science.abe7935,hW3157570838,article,2021-04-01,FALSE,closed,FALSE
10.1126/science.abh1416,hW3184968542,article,2021-07-22,FALSE,closed,FALSE
10.1126/science.abi5934,hW3216001998,review,2021-11-25,FALSE,closed,FALSE
10.1126/science.abm1741,hW4283718372,article,2022-06-30,TRUE,hybrid,TRUE
10.1126/science.abd9464,hW3164243491,article,2021-05-27,TRUE,green,TRUE
10.1126/science.abn0099,hW4284712558,article,2022-07-07,TRUE,gold,NA
10.1126/science.abn3148,hW4309233139,article,2022-11-17,FALSE,closed,FALSE
10.1126/science.abe0511,hW3158735354,article,2021-05-06,TRUE,green,TRUE
10.1126/science.abl9283,hW4224263489,article,2022-04-21,TRUE,green,TRUE
10.1126/science.abf3903,hW3155495511,article,2021-04-15,FALSE,closed,FALSE
10.1126/science.abe9582,hW4229025118,article,2022-05-05,TRUE,green,TRUE
10.1126/science.abn4705,hW4318263660,article,2023-01-27,TRUE,green,TRUE
10.1126/science.abf6873,hW3095155148,article,2021-04-01,TRUE,green,TRUE
10.1126/science.abb1625,hW3132549301,article,2021-02-25,TRUE,green,TRUE
10.1126/science.abl7164,hW4295079176,article,2022-09-08,TRUE,green,TRUE
10.1126/science.abf2798,hW3128153366,article,2021-02-04,TRUE,green,TRUE
10.1126/science.abb3363,hW3129257712,article,2021-02-18,TRUE,green,TRUE
10.1126/science.abf1230,hW3156792714,article,2021-04-22,TRUE,gold,TRUE
10.1126/science.abm1483,hW4281716380,article,2022-06-02,TRUE,green,TRUE
10.1126/science.abq0839,hW4284689837,article,2022-07-05,TRUE,hybrid,TRUE
10.1126/science.abl4827,hW4205303072,article,2022-01-20,FALSE,closed,FALSE
10.1126/science.abj3013,hW4206511670,article,2022-01-20,TRUE,green,TRUE
10.1126/science.aaz9146,hW3162906978,article,2021-04-01,FALSE,closed,FALSE
10.1126/science.abm7862,hW4224084185,article,2022-04-14,FALSE,closed,FALSE
10.1126/science.add4153,hW4306902108,article,2022-10-20,TRUE,hybrid,TRUE
10.1126/science.aay5551,hW2999433068,article,2021-07-29,TRUE,green,TRUE
10.1126/science.abf8683,hW3174336210,article,2021-07-01,TRUE,hybrid,TRUE
10.1126/science.abb9536,hW3176766013,article,2021-07-01,TRUE,green,TRUE
10.1126/science.adg2866,hW4323811023,article,2023-03-10,FALSE,closed,FALSE
10.1126/science.adn5694,hW4400313935,article,2024-07-04,FALSE,closed,FALSE
10.1126/science.aba5483,hW3181021006,article,2021-07-09,TRUE,green,TRUE
10.1126/science.ade2964,hW4311883465,article,2022-12-08,FALSE,closed,FALSE
10.1126/science.abn7325,hW4292230157,article,2022-08-18,FALSE,closed,FALSE
10.1126/science.add1104,hW4296802323,article,2022-09-22,TRUE,green,TRUE
10.1126/science.abj5104,hW4298006543,article,2022-09-29,TRUE,green,TRUE
10.1126/science.abq3773,hW4285041384,article,2022-07-12,TRUE,hybrid,TRUE
10.1126/science.abf4460,hW3205683342,article,2021-10-28,TRUE,green,TRUE
10.1126/science.abe1505,hW4281564034,article,2022-05-26,TRUE,green,TRUE
10.1126/science.adj1817,hW4391215091,article,2024-01-25,TRUE,green,TRUE
10.1126/science.add6502,hW4310707361,article,2022-12-01,TRUE,green,TRUE
10.1126/science.abn8418,hW4389767254,article,2023-12-14,FALSE,closed,FALSE
10.1126/science.abe0298,hW3126504940,article,2021-02-04,TRUE,green,TRUE
10.1126/science.abf8966,hW3184973091,article,2021-07-22,TRUE,green,TRUE
10.1126/science.abn5642,hW4296794599,article,2022-09-22,FALSE,closed,FALSE
10.1126/science.adh1114,hW4384155367,review,2023-07-13,TRUE,green,TRUE
10.1126/science.adj7081,hW4391428471,article,2024-02-01,FALSE,closed,FALSE
10.1126/science.abd9795,hW3161746307,article,2021-05-21,FALSE,closed,FALSE
10.1126/science.abm0620,hW3211202897,article,2021-11-04,TRUE,green,TRUE
10.1126/science.abe8244,hW4220765784,preprint,2022-02-17,TRUE,green,TRUE
10.1126/science.abn5636,hW4310251915,article,2022-11-24,FALSE,closed,FALSE
10.1126/science.adf6984,hW4376128994,article,2023-05-11,TRUE,green,TRUE
10.1126/science.abc5810,hW3133654224,article,2021-03-05,FALSE,closed,FALSE
10.1126/science.abf7923,hW3191971469,article,2021-08-05,TRUE,green,TRUE
10.1126/science.abn3943,hW4367173653,article,2023-04-27,TRUE,green,TRUE
10.1126/science.abc6108,hW3205139696,article,2021-10-21,FALSE,closed,FALSE
10.1126/science.abj0039,hW3206743562,article,2021-10-22,FALSE,closed,FALSE
10.1126/science.abj7659,hW4285385521,article,2022-07-14,TRUE,green,TRUE
10.1126/science.abf3668,hW3166648790,review,2021-06-10,FALSE,closed,FALSE
10.1126/science.abi9702,hW3204585804,article,2021-10-08,FALSE,closed,FALSE
10.1126/science.abm9257,hW4223979729,article,2022-04-14,FALSE,closed,FALSE
10.1126/science.abm5847,hW4224078476,article,2022-04-07,TRUE,green,TRUE
10.1126/science.abk0063,hW4315927920,review,2023-01-12,TRUE,bronze,FALSE
10.1126/science.aba5511,hW3121866151,article,2021-01-21,TRUE,green,TRUE
10.1126/science.abj8432,hW4220838810,article,2022-01-14,TRUE,green,TRUE
10.1126/science.adk8680,hW4392283131,article,2024-02-29,FALSE,closed,FALSE
10.1126/science.adl6547,hW4401751997,article,2024-08-22,TRUE,bronze,FALSE
10.1126/science.abc3393,hW3125983721,article,2021-01-21,TRUE,green,TRUE
10.1126/science.abf4740,hW3152071080,article,2021-04-01,FALSE,closed,FALSE
10.1126/science.abb9038,hW3125006594,article,2021-01-28,FALSE,closed,FALSE
10.1126/science.abb8255,hW3129727567,review,2021-02-25,TRUE,green,TRUE
10.1126/science.adc9127,hW4306902076,article,2022-10-20,TRUE,bronze,TRUE
10.1126/science.abe2629,hW3167884978,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.abj0486,hW3200323540,article,2021-09-16,TRUE,green,TRUE
10.1126/science.abb3420,hW3208518221,article,2021-10-28,TRUE,green,TRUE
10.1126/science.adn0117,hW4398133596,article,2024-05-20,TRUE,green,TRUE
10.1126/science.aaz7555,hW3124861177,article,2021-01-28,TRUE,green,TRUE
10.1126/science.abg8663,hW3135411054,article,2021-03-09,TRUE,hybrid,TRUE
10.1126/science.abg7071,hW3198782993,article,2021-09-09,TRUE,green,TRUE
10.1126/science.abo4282,hW4224998105,article,2022-04-28,TRUE,green,TRUE
10.1126/science.add8655,hW4322764206,article,2023-03-02,TRUE,green,TRUE
10.1126/science.adg3781,hW4382520345,article,2023-06-29,TRUE,green,TRUE
10.1126/science.adh2365,hW4385298647,article,2023-07-27,FALSE,closed,FALSE
10.1126/science.abc5381,hW3111227333,article,2021-04-22,TRUE,green,TRUE
10.1126/science.abg5827,hW3183900570,article,2021-07-20,TRUE,hybrid,TRUE
10.1126/science.abl4822,hW4229055861,article,2022-05-05,FALSE,closed,FALSE
10.1126/science.abq7781,hW4317437771,article,2023-01-19,TRUE,green,TRUE
10.1126/science.adk9589,hW4392827097,article,2024-03-14,FALSE,closed,FALSE
10.1126/science.abh0635,hW3166719420,article,2021-06-03,TRUE,hybrid,TRUE
10.1126/science.abi9745,hW3177428124,article,2021-06-24,TRUE,hybrid,TRUE
10.1126/science.abg0720,hW3136283807,article,2021-03-25,TRUE,green,TRUE
10.1126/science.abi8183,hW3211073624,article,2021-10-28,FALSE,closed,FALSE
10.1126/science.adf6161,hW4362659833,article,2023-04-06,FALSE,closed,FALSE
10.1126/science.adf1226,hW4387568710,article,2023-10-12,FALSE,closed,FALSE
10.1126/science.adj8175,hW4393951898,article,2024-04-04,FALSE,closed,FALSE
10.1126/science.adl1203,hW4394727812,article,2024-04-11,FALSE,closed,FALSE
10.1126/science.adn3441,hW4395447577,article,2024-04-25,TRUE,green,TRUE
10.1126/science.adl0653,hW4399619558,article,2024-06-13,FALSE,closed,FALSE
10.1126/science.abc4346,hW3130345333,article,2021-02-25,FALSE,closed,FALSE
10.1126/science.abj4213,hW3206212437,article,2021-10-14,FALSE,closed,FALSE
10.1126/science.abl4890,hW4200289645,article,2021-12-23,TRUE,green,TRUE
10.1126/science.add1964,hW4296031103,article,2022-09-15,TRUE,green,TRUE
10.1126/science.abo4364,hW4280577455,article,2022-05-12,FALSE,closed,FALSE
10.1126/science.abm1703,hW4281553981,article,2022-05-26,TRUE,gold,TRUE
10.1126/science.abm4096,hW4293298428,article,2022-08-11,TRUE,green,TRUE
10.1126/science.abh2939,hW3157264684,article,2021-04-29,TRUE,hybrid,TRUE
10.1126/science.abi7178,hW4210718579,article,2022-02-03,TRUE,green,TRUE
10.1126/science.abp8337,hW4288035028,article,2022-07-26,TRUE,green,TRUE
10.1126/science.adc8810,hW4313555692,article,2023-01-05,FALSE,closed,FALSE
10.1126/science.adq1814,hW4402474910,article,2024-09-12,FALSE,closed,FALSE
10.1126/science.abj3624,hW3203249973,article,2021-09-28,TRUE,green,TRUE
10.1126/science.abk3510,hW4205391572,article,2022-01-14,FALSE,closed,FALSE
10.1126/science.abq0082,hW4225012736,letter,2022-04-28,TRUE,green,TRUE
10.1126/science.abo5721,hW4282969800,article,2022-06-16,FALSE,closed,FALSE
10.1126/science.adk5195,hW4392283014,article,2024-02-29,FALSE,closed,FALSE
10.1126/science.abd8377,hW3170819454,article,2021-06-10,TRUE,green,TRUE
10.1126/science.abg7985,hW4220889834,article,2022-03-24,FALSE,closed,FALSE
10.1126/science.abn6697,hW4281725765,article,2022-06-02,TRUE,green,TRUE
10.1126/science.abo0924,hW4283328497,article,2022-06-23,FALSE,closed,FALSE
10.1126/science.abq6740,hW4310941140,article,2022-12-08,TRUE,green,TRUE
10.1126/science.add8786,hW4317437851,article,2023-01-19,TRUE,green,TRUE
10.1126/science.abq1347,hW4318960518,article,2023-02-02,TRUE,green,TRUE
10.1126/science.abm2612,hW4221066770,article,2022-03-17,FALSE,closed,FALSE
10.1126/science.abf2974,hW3121228183,article,2021-01-28,TRUE,green,TRUE
10.1126/science.add7857,hW4315928901,article,2023-01-12,FALSE,closed,FALSE
10.1126/science.abf2374,hW3134016679,article,2021-03-11,FALSE,closed,FALSE
10.1126/science.abb5352,hW3138098406,article,2021-03-25,FALSE,closed,FALSE
10.1126/science.abi7183,hW3191184005,article,2021-08-12,TRUE,green,TRUE
10.1126/science.abe7199,hW3122777490,article,2021-01-21,FALSE,closed,FALSE
10.1126/science.abd2897,hW3165609683,article,2021-06-03,TRUE,green,TRUE
10.1126/science.abj9090,hW4318263433,article,2023-01-27,TRUE,hybrid,TRUE
10.1126/science.abq5622,hW4327550261,article,2023-03-16,TRUE,green,TRUE
10.1126/science.abi6487,hW3174807331,article,2021-06-25,TRUE,green,TRUE
10.1126/science.abi9591,hW4221013526,article,2022-03-08,TRUE,hybrid,TRUE
10.1126/science.adr3837,hW4404350026,article,2024-11-14,FALSE,closed,FALSE
10.1126/science.abf1969,hW3149863433,article,2021-04-01,TRUE,green,TRUE
10.1126/science.abj0113,hW3183741867,article,2021-07-22,TRUE,hybrid,TRUE
10.1126/science.add1236,hW4315928364,article,2023-01-12,TRUE,green,TRUE
10.1126/science.abf3119,hW3148616091,article,2021-04-01,TRUE,green,TRUE
10.1126/science.abl9127,hW4281626861,article,2022-06-02,TRUE,green,TRUE
10.1126/science.abn3100,hW4285493817,article,2022-07-14,TRUE,green,TRUE
10.1126/science.abm0204,hW4211115742,article,2022-02-10,TRUE,bronze,FALSE
10.1126/science.abo4605,hW4289793720,review,2022-08-04,TRUE,green,TRUE
10.1126/science.adp6581,hW4402473893,article,2024-09-12,FALSE,closed,FALSE
10.1126/science.abb8754,hW3013345219,article,2021-03-18,TRUE,green,TRUE
10.1126/science.abd5146,hW3034926178,article,2021-10-28,TRUE,green,TRUE
10.1126/science.abj4336,hW3163838900,article,2021-10-09,TRUE,hybrid,TRUE
10.1126/science.adk9089,hW4392818796,article,2024-03-14,FALSE,closed,FALSE
10.1126/science.abo1984,hW4289793679,article,2022-08-04,TRUE,green,TRUE
10.1126/science.abe6731,hW3148066463,article,2021-04-01,FALSE,closed,FALSE
10.1126/science.add7034,hW4387568373,article,2023-10-12,TRUE,green,TRUE
10.1126/science.abf3736,hW3173024175,article,2021-06-17,TRUE,gold,NA
10.1126/science.aba5010,hW3196541844,review,2021-07-15,FALSE,closed,FALSE
10.1126/science.abj3007,hW4200417834,article,2021-12-09,TRUE,green,TRUE
10.1126/science.abh4308,hW4210632457,article,2022-02-03,TRUE,green,TRUE
10.1126/science.372.6545.890,hW4249763015,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.abm3233,hW4307412745,article,2022-10-27,TRUE,green,TRUE
10.1126/science.adf6957,hW4362661776,article,2023-04-06,TRUE,green,TRUE
10.1126/science.adi0685,hW4385520147,article,2023-08-03,TRUE,green,TRUE
10.1126/science.abf8761,hW3108171657,article,2021-07-22,TRUE,green,TRUE
10.1126/science.abc8054,hW3159918457,review,2021-04-29,FALSE,closed,FALSE
10.1126/science.abk2397,hW3175979234,article,2022-05-12,TRUE,green,TRUE
10.1126/science.abj2949,hW3210441301,article,2021-11-04,TRUE,green,TRUE
10.1126/science.abn0532,hW4220904128,article,2022-03-24,TRUE,green,TRUE
10.1126/science.abq8180,hW4284678419,article,2022-07-07,FALSE,closed,FALSE
10.1126/science.abq3297,hW4284701778,article,2022-07-07,FALSE,closed,FALSE
10.1126/science.abl6422,hW4295086866,article,2022-09-08,FALSE,closed,FALSE
